# Generated by .omo/evidence/task-r3-opencode-inventory-generator.py
# Scope: case-sensitive lowercase `opencode` in crates/*/src/**/*
# Source snapshot SHA-256: 7b1e580cc588eeb01d59c40c68a264f24b8d01d3db3600d67456e41c7a5efa5a
# Total occurrences: 852
# Classified occurrences: 852
# Unclassified occurrences: 0
# historical-citation: 55
# plugin-abi: 69
# unclassified: 0
# upstream-artifact-reference: 728
# zuno-owned-stale-identity: 0
path	line	column	class	reason	source
crates/oc-testkit/src/config_fixture.rs	184	20	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	208	61	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = self.env.root().join("env-config").join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	229	30	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = dir.join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	254	76	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Set `OPENCODE_DISABLE_PROJECT_CONFIG=1`, which drops the project `.opencode`
crates/oc-testkit/src/config_fixture.rs	309	59	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                ConfigLayer::HomeDotOpencode => "home-dot-opencode",
crates/oc-testkit/src/config_fixture.rs	310	65	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                ConfigLayer::ProjectDotOpencode => "project-dot-opencode",
crates/oc-testkit/src/config_fixture.rs	387	29	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            path.ends_with("opencode/opencode.json"),
crates/oc-testkit/src/config_fixture.rs	387	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            path.ends_with("opencode/opencode.json"),
crates/oc-testkit/src/config_fixture.rs	395	14	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    fn a_dot_opencode_chain_places_a_file_at_every_level() {
crates/oc-testkit/src/config_fixture.rs	400	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .project_dot_opencode("", r#"{"model":"root"}"#)
crates/oc-testkit/src/config_fixture.rs	402	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .project_dot_opencode("a", r#"{"model":"a"}"#)
crates/oc-testkit/src/config_fixture.rs	404	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .project_dot_opencode("a/b", r#"{"model":"b"}"#)
crates/oc-testkit/src/config_fixture.rs	418	34	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                path.ends_with(".opencode/opencode.json"),
crates/oc-testkit/src/config_fixture.rs	418	43	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                path.ends_with(".opencode/opencode.json"),
crates/oc-testkit/src/config_fixture.rs	430	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "project-dot-opencode+project-dot-opencode+project-dot-opencode"
crates/oc-testkit/src/config_fixture.rs	430	47	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "project-dot-opencode+project-dot-opencode+project-dot-opencode"
crates/oc-testkit/src/config_fixture.rs	430	68	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "project-dot-opencode+project-dot-opencode+project-dot-opencode"
crates/oc-testkit/src/config_fixture.rs	440	23	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .home_dot_opencode(r#"{"b":2}"#)
crates/oc-testkit/src/config_fixture.rs	442	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .project_dot_opencode("", r#"{"c":3}"#)
crates/oc-testkit/src/config_fixture.rs	467	47	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                .is_some_and(|v| v.ends_with("opencode.json"))
crates/oc-testkit/src/config_fixture.rs	529	34	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    .project_dot_opencode("", r#"{"a":1}"#)
crates/oc-testkit/src/config_fixture.rs	531	34	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    .project_dot_opencode("deep", r#"{"a":2}"#)
crates/oc-testkit/src/divergence.rs	6	6	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! `opencode`. Each was, at the time, recorded in prose — a module header, a
crates/oc-testkit/src/divergence.rs	116	56	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Upstream's top-level property names (`packages/opencode/src/tool/code-mode.ts:12-20`).
crates/oc-testkit/src/env.rs	403	27	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "config at {}/opencode/opencode.json",
crates/oc-testkit/src/env.rs	403	36	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "config at {}/opencode/opencode.json",
crates/oc-testkit/src/env.rs	408	33	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "config at <CONFIG>/opencode/opencode.json"
crates/oc-testkit/src/env.rs	408	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "config at <CONFIG>/opencode/opencode.json"
crates/oc-testkit/src/lib.rs	4	22	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! replacement for `opencode`: its config root, data root, project directory, CLI
crates/oc-testkit/src/lib.rs	6	13	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! imports opencode sessions. The one supported compatibility layer is the plugin
crates/oc-testkit/src/lib.rs	7	20	plugin-abi	retained plugin package, SDK, host, or semver contract	//! ABI — `engines.opencode`, the six `OPENCODE_*` handshake variables, and the
crates/oc-testkit/src/lib.rs	11	46	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! byte-compared Zuno against the released `opencode` binary are **gone**. What
crates/oc-testkit/src/lib.rs	62	30	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! | [`Oracle`] | the real `opencode`, as an installed binary or from the pinned source tree |
crates/oc-testkit/src/lib.rs	194	50	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                program: PathBuf::from("/usr/bin/opencode"),
crates/oc-testkit/src/normalize.rs	146	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    name: Cow::Borrowed("opencode-id"),
crates/oc-testkit/src/normalize.rs	156	55	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    recognizer: Recognizer::Scan(scan_opencode_id),
crates/oc-testkit/src/normalize.rs	367	9	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	fn scan_opencode_id(input: &[u8], at: usize) -> Option<usize> {
crates/oc-testkit/src/normalize.rs	495	18	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                "opencode-id",
crates/oc-testkit/src/normalize.rs	545	8	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    fn opencode_id_masks_only_the_real_shape() {
crates/oc-testkit/src/normalize.rs	642	32	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        assert_eq!(once.1.get("opencode-id"), Some(&1));
crates/oc-testkit/src/oracle.rs	1	27	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! The oracle: the real `opencode`, run under a scripted environment.
crates/oc-testkit/src/oracle.rs	35	136	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! | the source baseline | the TypeScript tree this port was read from, and the version it reports to the npm plugin gate | `packages/opencode/package.json` in the located tree, and `oc_plugin::js::spec::REPORTED_PLUGIN_API_VERSION` |
crates/oc-testkit/src/oracle.rs	51	29	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Which form of the real `opencode` an [`Oracle`] drives.
crates/oc-testkit/src/oracle.rs	61	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// against: the newest `opencode` release installed on this machine.
crates/oc-testkit/src/oracle.rs	65	39	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// A differential against "whatever `opencode` is on `PATH`" is a differential
crates/oc-testkit/src/oracle.rs	79	29	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// `.omo/evidence/task-130-opencode-rust.txt` for what 1.18.15 was measured to
crates/oc-testkit/src/oracle.rs	85	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Point the harness at a specific `opencode` source tree.
crates/oc-testkit/src/oracle.rs	90	15	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// The real `opencode`, ready to run under a scripted environment.
crates/oc-testkit/src/oracle.rs	144	29	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        match which::which("opencode") {
crates/oc-testkit/src/oracle.rs	146	52	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            Err(_) => searched.push(PathBuf::from("opencode (via PATH)")),
crates/oc-testkit/src/oracle.rs	152	33	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    "<ancestor>/opencode/packages/opencode/package.json",
crates/oc-testkit/src/oracle.rs	152	51	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    "<ancestor>/opencode/packages/opencode/package.json",
crates/oc-testkit/src/oracle.rs	156	46	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    expected: PathBuf::from("opencode (via PATH)"),
crates/oc-testkit/src/oracle.rs	159	43	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                        "install the real opencode CLI, set {ENV_ORACLE_BINARY} to its path, or set \
crates/oc-testkit/src/oracle.rs	160	67	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                         {ENV_ORACLE_SOURCE} to a checkout of the opencode source tree"
crates/oc-testkit/src/oracle.rs	171	48	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// [`TestkitError::BinaryNotFound`] when `opencode` is not on `PATH`.
crates/oc-testkit/src/oracle.rs	173	29	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        match which::which("opencode") {
crates/oc-testkit/src/oracle.rs	177	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                expected: PathBuf::from("opencode (via PATH)"),
crates/oc-testkit/src/oracle.rs	180	39	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    "install the real opencode CLI, or set {ENV_ORACLE_BINARY} to its path"
crates/oc-testkit/src/oracle.rs	186	18	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Use the `opencode` binary at an exact path.
crates/oc-testkit/src/oracle.rs	196	44	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                "build or install the real opencode CLI at that path, or point \
crates/oc-testkit/src/oracle.rs	223	41	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let entry = tree.join("packages/opencode/src/index.ts");
crates/oc-testkit/src/oracle.rs	230	67	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                    "set {ENV_ORACLE_SOURCE} to a checkout of the opencode source tree that \
crates/oc-testkit/src/oracle.rs	231	40	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                     contains packages/opencode/src/index.ts"
crates/oc-testkit/src/oracle.rs	445	56	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// and deserve opposite treatment: a machine without `opencode` cannot verify
crates/oc-testkit/src/oracle.rs	446	51	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// anything and may skip, while a machine whose `opencode` is a *different release*
crates/oc-testkit/src/oracle.rs	452	13	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// No `opencode` exists in any location consulted. Skippable.
crates/oc-testkit/src/oracle.rs	454	13	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// An `opencode` exists, but no candidate is [`PINNED_RELEASE`] — or none could
crates/oc-testkit/src/oracle.rs	459	19	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// An installed `opencode` that reports [`PINNED_RELEASE`] **when run the way a
crates/oc-testkit/src/oracle.rs	473	22	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `…/mise/installs/opencode/1.18.12/opencode`. On a machine where `opencode` is
crates/oc-testkit/src/oracle.rs	473	39	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `…/mise/installs/opencode/1.18.12/opencode`. On a machine where `opencode` is
crates/oc-testkit/src/oracle.rs	473	70	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `…/mise/installs/opencode/1.18.12/opencode`. On a machine where `opencode` is
crates/oc-testkit/src/oracle.rs	483	75	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// So candidates are **discovered** — [`ENV_ORACLE_BINARY`], else every `opencode` on
crates/oc-testkit/src/oracle.rs	511	14	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// When an `opencode` exists but no candidate is [`PINNED_RELEASE`].
crates/oc-testkit/src/oracle.rs	534	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    if let Ok(found) = which::which_all("opencode") {
crates/oc-testkit/src/oracle.rs	553	35	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        format!("install the real opencode CLI, or point {ENV_ORACLE_BINARY} somewhere it exists")
crates/oc-testkit/src/oracle.rs	597	17	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "no opencode on PATH and no {ENV_ORACLE_BINARY}; install release {PINNED_RELEASE} or \
crates/oc-testkit/src/oracle.rs	612	23	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        "no installed opencode reports {PINNED_RELEASE} when run from {}. Every artifact in this \
crates/oc-testkit/src/oracle.rs	649	45	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        expected: PathBuf::from("<ancestor>/opencode/packages/opencode/src/index.ts"),
crates/oc-testkit/src/oracle.rs	649	63	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        expected: PathBuf::from("<ancestor>/opencode/packages/opencode/src/index.ts"),
crates/oc-testkit/src/oracle.rs	651	71	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        remedy: format!("set {ENV_ORACLE_SOURCE} to a checkout of the opencode source tree"),
crates/oc-testkit/src/oracle.rs	655	22	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Find the pinned `opencode` source tree.
crates/oc-testkit/src/oracle.rs	658	16	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// a sibling `opencode` checkout. The walk is what makes the harness work
crates/oc-testkit/src/oracle.rs	665	29	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join("packages/opencode/package.json")
crates/oc-testkit/src/oracle.rs	671	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        .map(|a| a.join("opencode"))
crates/oc-testkit/src/oracle.rs	672	36	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        .find(|c| c.join("packages/opencode/package.json").is_file())
crates/oc-testkit/src/oracle.rs	676	60	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    let text = std::fs::read_to_string(tree.join("packages/opencode/package.json")).ok()?;
crates/oc-testkit/src/oracle.rs	702	69	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let missing = PathBuf::from("/nonexistent/oc-testkit/oracle/opencode");
crates/oc-testkit/src/oracle.rs	706	63	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            rendered.contains("/nonexistent/oc-testkit/oracle/opencode"),
crates/oc-testkit/src/oracle.rs	734	48	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            err.to_string().contains("packages/opencode/src/index.ts"),
crates/oc-testkit/src/oracle.rs	776	25	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .expect("no opencode source tree found; set OC_TESTKIT_ORACLE_SOURCE to a checkout");
crates/oc-testkit/src/oracle.rs	799	35	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// facts: a machine without `opencode` cannot verify anything, while a machine
crates/oc-testkit/src/oracle.rs	800	27	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// with the *wrong* `opencode` will produce artifacts that name a build that
crates/oc-testkit/src/oracle.rs	809	22	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                     opencode on PATH and no {ENV_ORACLE_BINARY}; the pin was NOT verified"
crates/oc-testkit/src/oracle.rs	847	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// machine without `opencode` is now the normal case rather than an omission
crates/oc-testkit/src/oracle.rs	904	55	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let on_path: Vec<PathBuf> = which::which_all("opencode")
crates/oc-testkit/src/oracle.rs	909	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "{} is not one of the {} opencode executables on PATH, so some source file chose it \
crates/oc-testkit/src/oracle.rs	996	37	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let fake = dir.path().join("opencode");
crates/oc-testkit/src/oracle.rs	1016	36	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        assert!(rendered.contains("opencode"), "{rendered}");
crates/oc-testkit/src/perf/database.rs	53	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = root.path().join("opencode.db");
crates/oc-testkit/src/perf/fixtures.rs	48	45	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    let local_config = env.project().join(".opencode");
crates/oc-testkit/src/perf/fixtures.rs	50	60	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    write_offline_dependency_state(&env.xdg_config().join("opencode"))?;
crates/oc-testkit/src/perf/fixtures.rs	78	39	plugin-abi	retained plugin package, SDK, host, or semver contract	            "": { "dependencies": { "@opencode-ai/plugin": "*" } }
crates/oc-testkit/src/perf/process_tree.rs	77	41	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            Ok(name) if name.trim() == "opencode" => return Ok(Some(pid)),
crates/oc-testkit/src/perf/process_tree.rs	213	30	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let status = "Name:\topencode\nVmPeak:\t200 kB\nVmRSS:\t12345 kB\nThreads:\t4\n";
crates/oc-testkit/src/perf/runner.rs	59	26	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Real TypeScript `opencode` oracle.
crates/oc-testkit/src/perf/subject.rs	59	39	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Provenance: `/config/.local/share/opencode/opencode.db.bak.20260408`, an
crates/oc-testkit/src/perf/subject.rs	59	48	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Provenance: `/config/.local/share/opencode/opencode.db.bak.20260408`, an
crates/oc-testkit/src/perf/subject.rs	68	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    database_path: "/config/.local/share/opencode/opencode.db.bak.20260408",
crates/oc-testkit/src/perf/subject.rs	68	51	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    database_path: "/config/.local/share/opencode/opencode.db.bak.20260408",
crates/oc-testkit/src/perf/workload.rs	254	21	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        detail: "no opencode process appeared under the PTY launcher within 30s".to_owned(),
crates/oc-testkit/src/perf/workload_tests.rs	14	34	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    let oracle = Path::new("/opt/opencode");
crates/oc-testkit/src/perf/workload_tests.rs	46	14	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    // Then: opencode sees completed local npm state and never enters network reification.
crates/oc-testkit/src/perf/workload_tests.rs	47	34	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    assert!(env.project().join(".opencode/node_modules").is_dir());
crates/oc-testkit/src/perf/workload_tests.rs	48	36	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    assert!(env.xdg_config().join("opencode/node_modules").is_dir());
crates/oc-testkit/src/perf/workload_tests.rs	49	61	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    let lock = std::fs::read_to_string(env.project().join(".opencode/package-lock.json"))
crates/oc-testkit/src/perf/workload_tests.rs	53	48	plugin-abi	retained plugin package, SDK, host, or semver contract	        lock["packages"][""]["dependencies"]["@opencode-ai/plugin"],
crates/oc-testkit/src/perf/workload_tests.rs	68	37	plugin-abi	retained plugin package, SDK, host, or semver contract	        assert!(!fixture.contains("@opencode-ai/plugin"), "{fixture}");
crates/oc-testkit/src/run.rs	18	19	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// The real `opencode`, as an installed release binary.
crates/oc-testkit/src/run.rs	24	63	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        /// `version` from the pinned source tree's `packages/opencode/package.json`.
crates/oc-testkit/src/run.rs	29	19	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// The real `opencode`, executed from the pinned source tree via Bun.
crates/oc-testkit/src/run.rs	37	50	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        /// `version` from that tree's `packages/opencode/package.json`.
crates/oc-testkit/src/run.rs	305	46	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            program: PathBuf::from("/usr/bin/opencode"),
crates/oc-tool/src/context.rs	4	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/tool/tool.ts:36-46`): the session, message and call
crates/oc-tools/src/exposure.rs	7	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/tool/registry.ts:226-244`), so the conditions are
crates/oc-tools/src/exposure.rs	20	72	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! Read off the real 1.18.12 binary rather than only off the source. `opencode debug
crates/oc-tools/src/exposure.rs	22	34	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! is in `.omo/evidence/task-43-opencode-rust.txt`. Summary:
crates/oc-tools/src/exposure.rs	41	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/agent/agent.ts:128,164`). Measured: with
crates/oc-tools/src/exposure.rs	59	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// (`packages/opencode/src/effect/runtime-flags.ts:57`).
crates/oc-tools/src/exposure.rs	170	22	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// What a bare `opencode` invocation resolves to: CLI client, no flags.
crates/oc-tools/src/format/builtin.rs	3	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Oracle: `packages/opencode/src/format/formatter.ts` — 26 exported `Info`
crates/oc-tools/src/format.rs	9	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Oracle: `packages/opencode/src/format/index.ts` for detection and invocation,
crates/oc-tools/src/format.rs	10	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! `packages/opencode/src/format/formatter.ts` for the built-in table (ported as
crates/oc-tools/src/glob.rs	3	52	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Output shape, title and metadata are `packages/opencode/src/tool/glob.ts:49-72`
crates/oc-tools/src/grep.rs	3	52	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Output shape, title and metadata are `packages/opencode/src/tool/grep.ts:30-111`
crates/oc-tools/src/lib.rs	75	54	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! delegation refusal is read by a model and `oh-my-opencode-slim` pays for the
crates/oc-tools/src/plan_exit.rs	20	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/agent/agent.ts:128,164`). That layer is [`oc_permission`]'s.
crates/oc-tools/src/registry.rs	73	39	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Built-in positions from `packages/opencode/src/tool/registry.ts:224-247`.
crates/oc-tools/src/search_common.rs	17	36	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `100`, hard-coded at `packages/opencode/src/tool/glob.ts:49` and
crates/oc-tools/src/session_search.rs	68	46	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	/// FTS-backed session history tool over one opencode database file.
crates/oc-tools/src/session_search.rs	75	29	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	    /// Bind the tool to an opencode database path.
crates/oc-tools/src/task.rs	10	66	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! only act on a message that says what to send instead. `oh-my-opencode-slim` pays
crates/oc-tools/src/task.rs	35	62	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Upstream walks the session's `parentID` chain (`packages/opencode/src/tool/
crates/oc-tools/src/todo.rs	15	30	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! `Todo.update` (`packages/opencode/src/session/todo.ts:29-51`) therefore does the
crates/oc-tools/src/webfetch/bounds.rs	32	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `packages/opencode/src/tool/webfetch.ts:9` (`MAX_RESPONSE_SIZE`).
crates/oc-tools/src/webfetch/bounds.rs	45	45	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// rather than refused, matching `packages/opencode/src/tool/webfetch.ts:50`
crates/oc-tools/src/webfetch/bounds.rs	165	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// (`packages/opencode/src/tool/webfetch.ts:50`). A zero or absent value falls back
crates/oc-tools/src/webfetch/mod.rs	12	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/tool/registry.ts:216`, `fetch: Tool.init(webfetch)`) while
crates/oc-tools/src/webfetch/mod.rs	46	29	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Verbatim from `packages/opencode/src/tool/webfetch.txt`, because the description
crates/oc-tools/src/webfetch/mod.rs	53	31	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// implementation. `packages/opencode/src/tool/webfetch.ts:34-36` only checks the
crates/oc-tools/src/webfetch/mod.rs	80	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/webfetch.ts:86` retries with `"opencode"`.
crates/oc-tools/src/webfetch/mod.rs	80	72	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/webfetch.ts:86` retries with `"opencode"`.
crates/oc-tools/src/webfetch/mod.rs	81	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	const HONEST_USER_AGENT: &str = "opencode";
crates/oc-tools/src/webfetch/mod.rs	171	27	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// Oracle: `packages/opencode/src/tool/webfetch.ts:78-88`. The retry exists
crates/oc-tools/src/webfetch/mod.rs	226	34	upstream-artifact-reference	explicit upstream implementation or oracle reference	            // Oracle: `packages/opencode/src/tool/webfetch.ts:106-121` returns the
crates/oc-tools/src/websearch/gating.rs	9	17	upstream-artifact-reference	explicit upstream implementation or oracle reference	//!   `packages/opencode/src/tool/registry.ts:58-60`. Reads the *model provider* and
crates/oc-tools/src/websearch/gating.rs	13	17	upstream-artifact-reference	explicit upstream implementation or oracle reference	//!   `packages/opencode/src/tool/websearch.ts:33-41`. Reads an env override, the
crates/oc-tools/src/websearch/gating.rs	33	43	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `providerID === ProviderV2.ID.opencode`
crates/oc-tools/src/websearch/gating.rs	34	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// (`packages/opencode/src/tool/registry.ts:59`).
